Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
target_lat;nn.c;178;0.802968978882;0-2;LSB bit-flip;1
done;nn.c;31;0.820822000504;0-2;LSB bit-flip;1
target_long;nn.c;178;2.06995892525;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.48837709427;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.613512039185;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.84506893158;0-2;LSB bit-flip;1
target_long;nn.c;178;1.32893109322;0-2;LSB bit-flip;1
target_long;nn.c;178;1.00054311752;0-2;LSB bit-flip;1
done;nn.c;31;1.70477390289;0-2;LSB bit-flip;1
done;nn.c;31;1.17084908485;0-2;LSB bit-flip;1
target_long;nn.c;178;1.12995505333;0-2;LSB bit-flip;1
target_long;nn.c;178;0.953438997269;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.26142692566;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.55558991432;0-2;LSB bit-flip;1
target_long;nn.c;178;0.47847700119;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.47334694862;0-2;LSB bit-flip;1
target_long;nn.c;178;0.539561986923;0-2;LSB bit-flip;1
target_long;nn.c;178;1.22641992569;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.22242903709;0-2;LSB bit-flip;1
target_long;nn.c;178;0.758199930191;0-2;LSB bit-flip;1
done;nn.c;31;1.45410490036;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.54719209671;0-2;LSB bit-flip;1
target_long;nn.c;178;1.23811507225;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.984930992126;0-2;LSB bit-flip;1
target_long;nn.c;178;0.865386009216;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.16213703156;0-2;LSB bit-flip;1
done;nn.c;31;0.927362918854;0-2;LSB bit-flip;1
target_long;nn.c;178;1.50491809845;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.56057310104;0-2;LSB bit-flip;1
target_long;nn.c;178;0.985414981842;0-2;LSB bit-flip;1
done;nn.c;31;1.10200595856;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.835150003433;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.4787800312;0-2;LSB bit-flip;1
target_long;nn.c;178;0.888736963272;0-2;LSB bit-flip;1
target_long;nn.c;178;1.51709294319;0-2;LSB bit-flip;1
done;nn.c;31;1.22558188438;0-2;LSB bit-flip;1
target_long;nn.c;178;1.84189200401;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.893304109573;0-2;LSB bit-flip;1
done;nn.c;31;1.90803909302;0-2;LSB bit-flip;1
neighbors;nn.c;34;0.340459108353;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.798460006714;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.15345811844;0-2;LSB bit-flip;1
neighbors;nn.c;34;1.5903699398;0-2;LSB bit-flip;1
done;nn.c;31;0.819878101349;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.40949606895;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.720021009445;0-2;LSB bit-flip;1
target_long;nn.c;178;0.743681907654;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.33543300629;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.844504117966;0-2;LSB bit-flip;1
target_long;nn.c;178;1.70185804367;0-2;LSB bit-flip;1
target_long;nn.c;178;1.75100803375;0-2;LSB bit-flip;1
done;nn.c;31;1.06081199646;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.624917030334;0-2;LSB bit-flip;1
target_long;nn.c;178;1.4761030674;0-2;LSB bit-flip;1
target_long;nn.c;178;1.57330393791;0-2;LSB bit-flip;1
target_long;nn.c;178;1.36293697357;0-2;LSB bit-flip;1
target_long;nn.c;178;0.930587053299;0-2;LSB bit-flip;1
done;nn.c;31;2.01179695129;0-2;LSB bit-flip;1
done;nn.c;31;1.64776110649;0-2;LSB bit-flip;1
done;nn.c;31;1.12458992004;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.802484989166;0-2;LSB bit-flip;1
target_long;nn.c;178;0.766824960709;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.26808810234;0-2;LSB bit-flip;1
target_long;nn.c;178;1.32209992409;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.40150094032;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.39342188835;0-2;LSB bit-flip;1
done;nn.c;31;1.50756502151;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.961976051331;0-2;LSB bit-flip;1
target_long;nn.c;178;0.496124982834;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.49140810966;0-2;LSB bit-flip;1
done;nn.c;31;0.994828939438;0-2;LSB bit-flip;1
done;nn.c;31;1.27779102325;0-2;LSB bit-flip;1
z;nn.c;64;1.44757199287;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.461946964264;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.7816529274;0-2;LSB bit-flip;1
target_long;nn.c;178;2.00242400169;0-2;LSB bit-flip;1
target_long;nn.c;178;1.83826804161;0-2;LSB bit-flip;1
done;nn.c;31;0.780474901199;0-2;LSB bit-flip;1
target_long;nn.c;178;1.51627802849;0-2;LSB bit-flip;1
neighbors;nn.c;34;0.526086091995;0-2;LSB bit-flip;1
done;nn.c;31;1.27325701714;0-2;LSB bit-flip;1
z;nn.c;64;1.59011292458;0-2;LSB bit-flip;1
target_long;nn.c;178;1.24606204033;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.25751805305;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.7609770298;0-2;LSB bit-flip;1
target_long;nn.c;178;0.779834032059;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.31252098083;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.70476794243;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.518887996674;0-2;LSB bit-flip;1
neighbors;nn.c;34;1.77776002884;0-2;LSB bit-flip;1
target_long;nn.c;178;1.58395004272;0-2;LSB bit-flip;1
done;nn.c;31;1.43083310127;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.412503957748;0-2;LSB bit-flip;1
done;nn.c;31;1.67929697037;0-2;LSB bit-flip;1
target_long;nn.c;178;2.04460310936;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.77917790413;0-2;LSB bit-flip;1
target_long;nn.c;178;0.552619934082;0-2;LSB bit-flip;1
target_long;nn.c;178;0.75226688385;0-2;LSB bit-flip;1
target_long;nn.c;178;0.959327936172;0-2;LSB bit-flip;1
target_long;nn.c;178;0.858160972595;0-2;LSB bit-flip;1
done;nn.c;31;0.935053110123;0-2;LSB bit-flip;1
done;nn.c;31;1.81953001022;0-2;LSB bit-flip;1
target_long;nn.c;178;1.48769688606;0-2;LSB bit-flip;1
target_long;nn.c;178;1.46548199654;0-2;LSB bit-flip;1
target_long;nn.c;178;0.98918390274;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.331007003784;0-2;LSB bit-flip;1
target_long;nn.c;178;1.59941792488;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.545627117157;0-2;LSB bit-flip;1
done;nn.c;31;0.981785058975;0-2;LSB bit-flip;1
done;nn.c;31;1.38579297066;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.9896531105;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.04237294197;0-2;LSB bit-flip;1
done;nn.c;31;1.0797970295;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.58531999588;0-2;LSB bit-flip;1
target_long;nn.c;178;1.6195909977;0-2;LSB bit-flip;1
target_long;nn.c;178;1.77966094017;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.8426759243;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.82132291794;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.52070188522;0-2;LSB bit-flip;1
done;nn.c;31;1.1640329361;0-2;LSB bit-flip;1
target_long;nn.c;178;1.18702197075;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.25950288773;0-2;LSB bit-flip;1
target_long;nn.c;178;1.00242304802;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.31384706497;0-2;LSB bit-flip;1
target_long;nn.c;178;1.39201402664;0-2;LSB bit-flip;1
done;nn.c;31;0.878099918365;0-2;LSB bit-flip;1
neighbors;nn.c;34;2.21973609924;0-2;LSB bit-flip;1
target_long;nn.c;178;1.87983703613;0-2;LSB bit-flip;1
done;nn.c;31;1.54789495468;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.804374933243;0-2;LSB bit-flip;1
target_long;nn.c;178;1.48001909256;0-2;LSB bit-flip;1
done;nn.c;31;1.06756591797;0-2;LSB bit-flip;1
target_long;nn.c;178;1.26103591919;0-2;LSB bit-flip;1
done;nn.c;31;1.76005411148;0-2;LSB bit-flip;1
target_long;nn.c;178;0.519479036331;0-2;LSB bit-flip;1
target_long;nn.c;178;1.38570594788;0-2;LSB bit-flip;1
target_long;nn.c;178;1.34340000153;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.636615991592;0-2;LSB bit-flip;1
k;nn.c;28;1.26199889183;0-2;LSB bit-flip;1
target_long;nn.c;178;0.703197002411;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.804040908813;0-2;LSB bit-flip;1
target_long;nn.c;178;1.0667309761;0-2;LSB bit-flip;1
neighbors;nn.c;34;0.914658069611;0-2;LSB bit-flip;1
done;nn.c;31;1.36145806313;0-2;LSB bit-flip;1
target_long;nn.c;178;1.92806911469;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.12003803253;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.55582404137;0-2;LSB bit-flip;1
target_long;nn.c;178;0.787658929825;0-2;LSB bit-flip;1
neighbors;nn.c;34;1.23028111458;0-2;LSB bit-flip;1
target_long;nn.c;178;1.18424510956;0-2;LSB bit-flip;1
target_long;nn.c;178;0.839479923248;0-2;LSB bit-flip;1
target_long;nn.c;178;1.00304102898;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.31708788872;0-2;LSB bit-flip;1
target_long;nn.c;178;1.56240797043;0-2;LSB bit-flip;1
done;nn.c;31;1.63344407082;0-2;LSB bit-flip;1
target_long;nn.c;178;0.71271109581;0-2;LSB bit-flip;1
neighbors;nn.c;34;1.45585608482;0-2;LSB bit-flip;1
done;nn.c;31;0.677862882614;0-2;LSB bit-flip;1
target_long;nn.c;178;0.637104034424;0-2;LSB bit-flip;1
target_long;nn.c;178;1.00736904144;0-2;LSB bit-flip;1
done;nn.c;31;0.701344013214;0-2;LSB bit-flip;1
target_long;nn.c;178;0.995173931122;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.19450998306;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.865114927292;0-2;LSB bit-flip;1
target_lat;nn.c;28;0.837683916092;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.63163709641;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.22292494774;0-2;LSB bit-flip;1
target_long;nn.c;178;0.832664012909;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.805424928665;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.60060501099;0-2;LSB bit-flip;1
fp;nn.c;32;1.05166006088;0-2;LSB bit-flip;1
z;nn.c;64;0.688193082809;0-2;LSB bit-flip;1
target_long;nn.c;178;1.93005490303;0-2;LSB bit-flip;1
k;nn.c;28;1.02240800858;0-2;LSB bit-flip;1
target_lat;nn.c;178;2.04818296432;0-2;LSB bit-flip;1
z;nn.c;64;1.54734396935;0-2;LSB bit-flip;1
done;nn.c;31;1.65487599373;0-2;LSB bit-flip;1
target_long;nn.c;178;0.749876022339;0-2;LSB bit-flip;1
target_long;nn.c;178;0.698311090469;0-2;LSB bit-flip;1
target_long;nn.c;178;1.38446307182;0-2;LSB bit-flip;1
neighbors;nn.c;34;0.353954076767;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.784733057022;0-2;LSB bit-flip;1
target_long;nn.c;178;1.8598139286;0-2;LSB bit-flip;1
target_long;nn.c;178;1.26866197586;0-2;LSB bit-flip;1
target_long;nn.c;178;1.73930191994;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.937449932098;0-2;LSB bit-flip;1
target_lat;nn.c;28;1.44439005852;0-2;LSB bit-flip;1
done;nn.c;31;1.31450200081;0-2;LSB bit-flip;1
target_long;nn.c;178;1.54629302025;0-2;LSB bit-flip;1
k;nn.c;28;1.05650305748;0-2;LSB bit-flip;1
target_long;nn.c;178;1.39915990829;0-2;LSB bit-flip;1
neighbors;nn.c;34;1.5704100132;0-2;LSB bit-flip;1
done;nn.c;31;1.50484991074;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.21174097061;0-2;LSB bit-flip;1
done;nn.c;31;1.09828209877;0-2;LSB bit-flip;1
done;nn.c;31;1.70206904411;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.847035884857;0-2;LSB bit-flip;1
neighbors;nn.c;34;1.21008396149;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.41584992409;0-2;LSB bit-flip;1
k;nn.c;28;1.28222990036;0-2;LSB bit-flip;1
target_long;nn.c;178;0.667289972305;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.30440306664;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.17977309227;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.996896982193;0-2;LSB bit-flip;1
done;nn.c;31;1.2327709198;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.42142009735;0-2;LSB bit-flip;1
done;nn.c;31;0.860786914825;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.76892805099;0-2;LSB bit-flip;1
target_long;nn.c;178;1.10032391548;0-2;LSB bit-flip;1
done;nn.c;31;1.09033799171;0-2;LSB bit-flip;1
target_long;nn.c;178;1.59858608246;0-2;LSB bit-flip;1
done;nn.c;31;1.35284805298;0-2;LSB bit-flip;1
done;nn.c;31;1.5581870079;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.925472974777;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.52794599533;0-2;LSB bit-flip;1
target_long;nn.c;178;1.17423892021;0-2;LSB bit-flip;1
target_long;nn.c;178;2.04427909851;0-2;LSB bit-flip;1
target_long;nn.c;178;1.38333797455;0-2;LSB bit-flip;1
done;nn.c;31;1.72723507881;0-2;LSB bit-flip;1
target_long;nn.c;178;1.23840808868;0-2;LSB bit-flip;1
done;nn.c;31;1.26338100433;0-2;LSB bit-flip;1
done;nn.c;31;0.99737405777;0-2;LSB bit-flip;1
target_long;nn.c;178;1.91262888908;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.710235118866;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.25905990601;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.09046792984;0-2;LSB bit-flip;1
neighbors;nn.c;34;1.48299098015;0-2;LSB bit-flip;1
target_long;nn.c;178;0.654043912888;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.766351938248;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.49145197868;0-2;LSB bit-flip;1
target_long;nn.c;178;1.14735388756;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.04164791107;0-2;LSB bit-flip;1
neighbors;nn.c;34;1.5211160183;0-2;LSB bit-flip;1
k;nn.c;28;0.332504987717;0-2;LSB bit-flip;1
done;nn.c;31;0.51127409935;0-2;LSB bit-flip;1
target_long;nn.c;178;0.684779882431;0-2;LSB bit-flip;1
done;nn.c;31;1.20431089401;0-2;LSB bit-flip;1
target_long;nn.c;178;1.31846404076;0-2;LSB bit-flip;1
target_long;nn.c;178;1.03798699379;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.482769966125;0-2;LSB bit-flip;1
done;nn.c;31;0.744235038757;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.07721400261;0-2;LSB bit-flip;1
target_long;nn.c;178;1.04470610619;0-2;LSB bit-flip;1
target_long;nn.c;178;0.820499897003;0-2;LSB bit-flip;1
target_long;nn.c;178;1.61443090439;0-2;LSB bit-flip;1
done;nn.c;31;0.91255903244;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.44451498985;0-2;LSB bit-flip;1
target_long;nn.c;178;1.57707309723;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.85102391243;0-2;LSB bit-flip;1
done;nn.c;31;1.32843208313;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.39240288734;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.41215610504;0-2;LSB bit-flip;1
target_long;nn.c;178;0.597028017044;0-2;LSB bit-flip;1
target_lat;nn.c;28;0.692899942398;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.02321100235;0-2;LSB bit-flip;1
target_long;nn.c;178;1.28626894951;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.455542087555;0-2;LSB bit-flip;1
target_long;nn.c;178;1.67246794701;0-2;LSB bit-flip;1
done;nn.c;31;1.13548803329;0-2;LSB bit-flip;1
target_lat;nn.c;178;2.23755002022;0-2;LSB bit-flip;1
target_long;nn.c;178;1.14868211746;0-2;LSB bit-flip;1
target_long;nn.c;178;0.892103910446;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.73131990433;0-2;LSB bit-flip;1
target_long;nn.c;178;1.1303460598;0-2;LSB bit-flip;1
done;nn.c;31;0.85088300705;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.844028949738;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.647907972336;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.595295906067;0-2;LSB bit-flip;1
done;nn.c;31;1.27267289162;0-2;LSB bit-flip;1
done;nn.c;31;1.45064711571;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.832501888275;0-2;LSB bit-flip;1
target_long;nn.c;178;1.50129795074;0-2;LSB bit-flip;1
done;nn.c;31;1.51940488815;0-2;LSB bit-flip;1
target_long;nn.c;178;0.763617992401;0-2;LSB bit-flip;1
target_long;nn.c;178;1.61705899239;0-2;LSB bit-flip;1
target_long;nn.c;178;1.32885909081;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.82198596001;0-2;LSB bit-flip;1
target_long;nn.c;178;0.762269973755;0-2;LSB bit-flip;1
done;nn.c;31;1.9735789299;0-2;LSB bit-flip;1
done;nn.c;31;2.58903598785;0-2;LSB bit-flip;1
done;nn.c;31;0.463202953339;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.39423799515;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.670031070709;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.01658296585;0-2;LSB bit-flip;1
done;nn.c;31;0.747076034546;0-2;LSB bit-flip;1
fp;nn.c;32;1.15682601929;0-2;LSB bit-flip;1
done;nn.c;31;0.966262102127;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.16459488869;0-2;LSB bit-flip;1
target_long;nn.c;178;1.07146906853;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.18797898293;0-2;LSB bit-flip;1
target_long;nn.c;178;1.1214299202;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.847809076309;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.731498003006;0-2;LSB bit-flip;1
k;nn.c;28;0.903506994247;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.02442193031;0-2;LSB bit-flip;1
k;nn.c;28;1.62982010841;0-2;LSB bit-flip;1
done;nn.c;31;0.993314981461;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.793919086456;0-2;LSB bit-flip;1
done;nn.c;31;0.870783090591;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.14629411697;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.58909893036;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.944849967957;0-2;LSB bit-flip;1
done;nn.c;31;0.833400011063;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.629772901535;0-2;LSB bit-flip;1
done;nn.c;31;1.15169095993;0-2;LSB bit-flip;1
target_long;nn.c;178;0.873164892197;0-2;LSB bit-flip;1
done;nn.c;31;0.739413976669;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.38580608368;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.28859400749;0-2;LSB bit-flip;1
done;nn.c;31;1.06926989555;0-2;LSB bit-flip;1
target_long;nn.c;178;0.793833971024;0-2;LSB bit-flip;1
done;nn.c;31;0.506964921951;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.72202110291;0-2;LSB bit-flip;1
target_long;nn.c;178;1.04738497734;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.10663890839;0-2;LSB bit-flip;1
target_long;nn.c;178;1.67398500443;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.56262302399;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.35779905319;0-2;LSB bit-flip;1
z;nn.c;64;0.896847009659;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.10617208481;0-2;LSB bit-flip;1
target_long;nn.c;178;0.406882047653;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.911161899567;0-2;LSB bit-flip;1
target_long;nn.c;178;1.69767904282;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.761059045792;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.05613899231;0-2;LSB bit-flip;1
neighbors;nn.c;34;1.3605389595;0-2;LSB bit-flip;1
target_long;nn.c;178;1.22251796722;0-2;LSB bit-flip;1
done;nn.c;31;0.957293987274;0-2;LSB bit-flip;1
target_long;nn.c;178;0.722104072571;0-2;LSB bit-flip;1
target_long;nn.c;178;1.18752503395;0-2;LSB bit-flip;1
target_long;nn.c;178;1.24667310715;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.503943920135;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.27599406242;0-2;LSB bit-flip;1
target_long;nn.c;178;1.40712690353;0-2;LSB bit-flip;1
target_long;nn.c;178;1.20352602005;0-2;LSB bit-flip;1
done;nn.c;31;0.922312021255;0-2;LSB bit-flip;1
target_long;nn.c;178;1.01366305351;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.50334191322;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.65912795067;0-2;LSB bit-flip;1
done;nn.c;31;0.793575048447;0-2;LSB bit-flip;1
done;nn.c;31;1.41942501068;0-2;LSB bit-flip;1
done;nn.c;31;0.783859014511;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.62642908096;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.06167793274;0-2;LSB bit-flip;1
target_lat;nn.c;178;2.11708688736;0-2;LSB bit-flip;1
done;nn.c;31;1.73773694038;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.1681599617;0-2;LSB bit-flip;1
target_long;nn.c;178;1.38813090324;0-2;LSB bit-flip;1
target_long;nn.c;178;0.899262905121;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.42666101456;0-2;LSB bit-flip;1
done;nn.c;31;1.23755192757;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.730720043182;0-2;LSB bit-flip;1
done;nn.c;31;1.01532006264;0-2;LSB bit-flip;1
target_long;nn.c;178;0.595843076706;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.07283496857;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.766556978226;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.45678210258;0-2;LSB bit-flip;1
done;nn.c;31;0.457988023758;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.3645761013;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.13880491257;0-2;LSB bit-flip;1
target_long;nn.c;178;1.60748410225;0-2;LSB bit-flip;1
target_long;nn.c;178;0.876641988754;0-2;LSB bit-flip;1
target_long;nn.c;178;1.37347698212;0-2;LSB bit-flip;1
target_long;nn.c;178;0.563332080841;0-2;LSB bit-flip;1
target_long;nn.c;178;2.02434301376;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.852885007858;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.87966799736;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.46299600601;0-2;LSB bit-flip;1
done;nn.c;31;0.707153081894;0-2;LSB bit-flip;1
target_long;nn.c;178;1.61907696724;0-2;LSB bit-flip;1
target_long;nn.c;178;1.21667599678;0-2;LSB bit-flip;1
target_long;nn.c;178;0.814548015594;0-2;LSB bit-flip;1
done;nn.c;31;2.0332839489;0-2;LSB bit-flip;1
k;nn.c;28;0.698932886124;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.506846904755;0-2;LSB bit-flip;1
neighbors;nn.c;34;0.536864995956;0-2;LSB bit-flip;1
target_long;nn.c;178;1.65293502808;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.20759701729;0-2;LSB bit-flip;1
done;nn.c;31;0.900065898895;0-2;LSB bit-flip;1
done;nn.c;31;1.68635797501;0-2;LSB bit-flip;1
target_long;nn.c;178;1.58055996895;0-2;LSB bit-flip;1
target_long;nn.c;178;1.85367488861;0-2;LSB bit-flip;1
fp;nn.c;32;1.98963904381;0-2;LSB bit-flip;1
done;nn.c;31;0.812175989151;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.796713113785;0-2;LSB bit-flip;1
target_long;nn.c;178;1.7195110321;0-2;LSB bit-flip;1
done;nn.c;31;1.89185905457;0-2;LSB bit-flip;1
target_long;nn.c;178;1.57604289055;0-2;LSB bit-flip;1
done;nn.c;31;1.41881799698;0-2;LSB bit-flip;1
neighbors;nn.c;34;0.873622894287;0-2;LSB bit-flip;1
target_long;nn.c;178;1.58301711082;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.59950208664;0-2;LSB bit-flip;1
target_long;nn.c;178;0.854099988937;0-2;LSB bit-flip;1
target_long;nn.c;178;0.718496084213;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.60831689835;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.864198923111;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.601803064346;0-2;LSB bit-flip;1
target_long;nn.c;178;1.53181695938;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.27170109749;0-2;LSB bit-flip;1
target_long;nn.c;178;1.58529400826;0-2;LSB bit-flip;1
done;nn.c;31;0.979418992996;0-2;LSB bit-flip;1
done;nn.c;31;0.733294963837;0-2;LSB bit-flip;1
neighbors;nn.c;34;2.06445908546;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.802469015121;0-2;LSB bit-flip;1
target_long;nn.c;178;0.866502046585;0-2;LSB bit-flip;1
target_long;nn.c;178;0.579379081726;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.490166902542;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.11329603195;0-2;LSB bit-flip;1
done;nn.c;31;1.45059990883;0-2;LSB bit-flip;1
target_long;nn.c;178;1.30905890465;0-2;LSB bit-flip;1
target_long;nn.c;178;1.82020807266;0-2;LSB bit-flip;1
target_long;nn.c;178;1.93978190422;0-2;LSB bit-flip;1
target_lat;nn.c;178;1.46158790588;0-2;LSB bit-flip;1
target_long;nn.c;178;0.932375907898;0-2;LSB bit-flip;1
neighbors;nn.c;34;2.27882409096;0-2;LSB bit-flip;1
done;nn.c;31;1.27801394463;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.904792070389;0-2;LSB bit-flip;1
target_lat;nn.c;178;0.563914060593;0-2;LSB bit-flip;1
target_long;nn.c;178;1.6729888916;0-2;LSB bit-flip;1
done;nn.c;31;0.463089942932;0-2;LSB bit-flip;1
target_long;nn.c;178;1.19064593315;0-2;LSB bit-flip;1
target_long;nn.c;178;0.723753929138;0-2;LSB bit-flip;1
target_long;nn.c;178;1.2276930809;0-2;LSB bit-flip;1
done;nn.c;31;1.26321911812;0-2;LSB bit-flip;1
